index,host,source,sourcetype,"_raw","_time"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.344715-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1352 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1250 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=HumanResources relation=DepartmentXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.374012-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1357 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1196 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=vIndividualCustomerXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.379827-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1358 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1223 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=DocumentXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.391480-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1360 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1273 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=SpecialOfferXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.397327-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1361 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1226 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=AddressXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.408959-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1363 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1256 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=vProduct ModelInstructionsXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.414795-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1364 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1258 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Work OrderXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.420627-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1365 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1260 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Product CategoryXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.426458-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1366 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1229 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=HumanResources relation=vEmployeeXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.438081-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1368 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1247 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Product ModelIllustrationXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.443950-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1369 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1165 start=1449230100000 end=1449230400000 rt=1449230400000 server= database= schema= relation=customers mode=read user_id=294 user_name=sa service_name=accounts dialect=Sql Server clientIP=10.15.32.25 serverIP=10.4.40.7 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.455848-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1371 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1206 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=ContactTypeXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.467518-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1373 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1248 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=Phone NumberTypeXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.479270-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1375 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1245 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=ProductXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.502572-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1379 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1243 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=vStore WithContactsXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.549365-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1387 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1266 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Transaction HistoryArchiveXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.560985-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1389 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1259 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=vSales PersonXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.566830-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1390 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1222 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=StateProvinceXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.572655-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1391 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1211 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=vProduct ModelCatalogDescriptiXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.584313-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1393 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1203 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=SpecialOfferXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.590176-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1394 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1216 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Product PhotoXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.601888-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1396 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1257 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=DocumentXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.613810-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1398 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1210 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=Sales OrderHeaderXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.619649-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1399 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1242 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Sales relation=Sales TaxRateXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.637112-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1402 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1218 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Purchasing relation=vVendorWithAddress esXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.642918-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1403 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1199 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Work OrderRoutingXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.648739-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1404 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1217 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Product CostHistoryXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.654576-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1405 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1236 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=PasswordXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.666225-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1407 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1233 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Product ModelIllustrationXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.677887-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1409 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1280 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=HumanResources relation=vJob CandidateEmploymentXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.683750-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1410 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1265 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Purchasing relation=Product VendorXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.695616-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1412 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1235 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=ProductXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.701530-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1413 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1200 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=BusinessEntityContactXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.712282-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1415 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1264 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Person relation=vAdditionalContactInfoXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.717696-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1416 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1263 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Production relation=Product CostHistoryXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.723130-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1417 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1237 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=Purchasing relation=vVendorWithContactsXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.728632-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1418 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1279 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=HumanResources relation=Job CandidateXXX  mode=write user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
main,ubuntu,"dbfw.txt","dbn:dbn6300:insiderThreatEvents","<133>2017-04-17T15:45:16.744974-05:00 dbfw dbn: CEF:0|DB Networks|DBN|2.2.13|18|it_threat_event|5|system_identifier=FW42-QA-0006 cs1Label=system identifier cs1=FW42-QA-0006 eventId=1421 tix_id=539 tix_annotation=New general rule 1492461663457 spec_id=541 spec_type=general spec_annotation=Test Alert - Everything cat_id=222 category_name=sys.syslog flow_id=1195 start=1449230100000 end=1449230100000 rt=1449230100000 server= database= schema=HumanResources relation=vJob CandidateEmploymentXXX  mode=read user_id=294 user_name=sa service_name=lkwdiv dialect=Sql Server clientIP=10.15.34.7 serverIP=10.4.40.15 listener_port=1433","2015-12-04T03:55:00.000-0800"
